event_id,date,venue_event,venue_i,venue_j,lag,placebo_type,delta_beta,delta_tsi,p_delta_beta,notes
83,20250904,BITGET,BITGET,COINBASE,0,minus30m,-0.0023895167860918,0.0278503046600871,0.1019395530653333,simplified_placebo
83,20250904,BITGET,BITGET,COINBASE,0,plus30m,0.0004488304428399,-0.0031281006563031,0.4933548390499601,simplified_placebo
83,20250904,BITGET,BITGET,COINBASE,0,noon,0.0011542679469211,0.0235478704088041,0.8652208063817837,simplified_placebo
83,20250904,BITGET,COINBASE,BITGET,0,minus30m,-0.0003310229019637,0.1358277860188524,0.6101733824779025,simplified_placebo
83,20250904,BITGET,COINBASE,BITGET,0,plus30m,-0.001322780904264,-0.1561040532638122,0.5447617931656993,simplified_placebo
83,20250904,BITGET,COINBASE,BITGET,0,noon,-0.0001316244497944,-0.03981484400342,0.513230093417714,simplified_placebo
83,20250904,BITGET,BITGET,BYBITSPOT,0,minus30m,0.001555929219671,-0.1023416004025686,0.8456022361187366,simplified_placebo
83,20250904,BITGET,BITGET,BYBITSPOT,0,plus30m,0.0008156721388603,0.0326396461260881,0.7762923482073543,simplified_placebo
83,20250904,BITGET,BITGET,BYBITSPOT,0,noon,-0.0003498725960269,0.0989102061867959,0.758464860280695,simplified_placebo
84,20250904,BITGET,BINANCE,BITGET,0,minus30m,0.0007852179715579,-0.1479087686732908,0.4246727584165748,simplified_placebo
84,20250904,BITGET,BINANCE,BITGET,0,plus30m,-0.0007519076458162,-0.041375458195195,0.8495496469697689,simplified_placebo
84,20250904,BITGET,BINANCE,BITGET,0,noon,0.0003843800727039,-0.0642158528883494,0.6189923528526571,simplified_placebo
84,20250904,BITGET,COINBASE,BITGET,0,minus30m,-0.0001550102051187,-0.0646713086817493,0.7215148535596386,simplified_placebo
84,20250904,BITGET,COINBASE,BITGET,0,plus30m,0.0001938388640313,0.1225723472206734,0.4038825274686273,simplified_placebo
84,20250904,BITGET,COINBASE,BITGET,0,noon,0.0015935180263834,0.0180999245275896,0.4928554626598284,simplified_placebo
84,20250904,BITGET,BITGET,BYBITSPOT,0,minus30m,0.0013857921302803,0.1440708592475043,0.1526372219348769,simplified_placebo
84,20250904,BITGET,BITGET,BYBITSPOT,0,plus30m,0.0003354137346404,-0.2351337952644591,0.4085716622289304,simplified_placebo
84,20250904,BITGET,BITGET,BYBITSPOT,0,noon,-0.0017315041104829,0.0085930601869793,0.7364421922872937,simplified_placebo
87,20250904,BYBITSPOT,BYBITSPOT,COINBASE,0,minus30m,-0.0008648163262001,-0.161426493244572,0.7288015418299424,simplified_placebo
87,20250904,BYBITSPOT,BYBITSPOT,COINBASE,0,plus30m,-0.0024923294487036,0.0227130821627401,0.83524108337178,simplified_placebo
87,20250904,BYBITSPOT,BYBITSPOT,COINBASE,0,noon,-0.0027856332255802,-0.095673914057505,0.3176551820233078,simplified_placebo
89,20250904,BYBITSPOT,BYBITSPOT,COINBASE,0,minus30m,-0.0011547422441943,0.0945613505926498,0.8664297590817712,simplified_placebo
89,20250904,BYBITSPOT,BYBITSPOT,COINBASE,0,plus30m,0.0004470561884476,0.07386768860036,0.3876242381011916,simplified_placebo
89,20250904,BYBITSPOT,BYBITSPOT,COINBASE,0,noon,-0.0003959564851597,-0.0623855137793536,0.4442328039069108,simplified_placebo
89,20250904,BYBITSPOT,BITGET,BYBITSPOT,0,minus30m,-0.0005357273146154,0.040529183052067,0.6155105103733186,simplified_placebo
89,20250904,BYBITSPOT,BITGET,BYBITSPOT,0,plus30m,-0.0016437816153468,0.1195801974518234,0.3932997976308131,simplified_placebo
89,20250904,BYBITSPOT,BITGET,BYBITSPOT,0,noon,-0.0004614251413791,0.0072954813474695,0.8619946317477094,simplified_placebo
90,20250904,BYBITSPOT,BITGET,BYBITSPOT,0,minus30m,0.0007950550761327,0.0215144301833998,0.281361511377418,simplified_placebo
90,20250904,BYBITSPOT,BITGET,BYBITSPOT,0,plus30m,0.001224029453319,-0.0954936805810766,0.4400796058832141,simplified_placebo
90,20250904,BYBITSPOT,BITGET,BYBITSPOT,0,noon,-0.0009847255756639,0.142988261173848,0.7972329789440097,simplified_placebo
91,20250904,BYBITSPOT,BYBITSPOT,COINBASE,0,minus30m,0.0009595070727289,0.0073454758658945,0.6923646660602517,simplified_placebo
91,20250904,BYBITSPOT,BYBITSPOT,COINBASE,0,plus30m,-0.0021761422273994,0.1544363070904526,0.6591668817339861,simplified_placebo
91,20250904,BYBITSPOT,BYBITSPOT,COINBASE,0,noon,-0.000602548861096,0.0310194331449137,0.4342465957702037,simplified_placebo
91,20250904,BYBITSPOT,BITGET,BYBITSPOT,0,minus30m,0.0002973945506823,-0.0558390339831744,0.1239996799321415,simplified_placebo
91,20250904,BYBITSPOT,BITGET,BYBITSPOT,0,plus30m,0.0010022124013067,0.0122715251155066,0.3015180887202542,simplified_placebo
91,20250904,BYBITSPOT,BITGET,BYBITSPOT,0,noon,-0.0004215269739814,0.0833596816383076,0.5846104877172937,simplified_placebo
93,20250904,COINBASE,BITGET,COINBASE,0,minus30m,-0.0001894422162236,0.0463933558107739,0.6167248682030293,simplified_placebo
93,20250904,COINBASE,BITGET,COINBASE,0,plus30m,-0.0017843006693719,-0.0227790082594119,0.6432063004756295,simplified_placebo
93,20250904,COINBASE,BITGET,COINBASE,0,noon,-0.001573845952341,0.011199261251632,0.7977879491357212,simplified_placebo
94,20250904,COINBASE,BYBITSPOT,COINBASE,0,minus30m,0.0001690375092361,0.0826835783160411,0.3102953172485777,simplified_placebo
94,20250904,COINBASE,BYBITSPOT,COINBASE,0,plus30m,-0.0005878873118209,0.0529284289596235,0.3603755281980383,simplified_placebo
94,20250904,COINBASE,BYBITSPOT,COINBASE,0,noon,0.0008874545074545,-0.0780258909993094,0.2041744939120545,simplified_placebo
95,20250904,COINBASE,BYBITSPOT,COINBASE,0,minus30m,0.0024942029379673,-0.0157850517010212,0.2745445818987896,simplified_placebo
95,20250904,COINBASE,BYBITSPOT,COINBASE,0,plus30m,0.0005930261038232,-0.0443744124901863,0.135134799730543,simplified_placebo
95,20250904,COINBASE,BYBITSPOT,COINBASE,0,noon,-6.614026412795815e-05,0.0832983826523514,0.1699129269018071,simplified_placebo
96,20250904,COINBASE,BYBITSPOT,COINBASE,0,minus30m,0.0004048978009768,-0.0341949544977643,0.1660775519308099,simplified_placebo
96,20250904,COINBASE,BYBITSPOT,COINBASE,0,plus30m,0.0002407887680927,-0.0100138068085527,0.4427946817441595,simplified_placebo
96,20250904,COINBASE,BYBITSPOT,COINBASE,0,noon,0.0016861873443929,-0.0483222285636873,0.7169379443067967,simplified_placebo
97,20250904,COINBASE,COINBASE,BITGET,0,minus30m,0.0002725616880921,0.105764011315073,0.8965178079794905,simplified_placebo
97,20250904,COINBASE,COINBASE,BITGET,0,plus30m,-0.001401448005427,0.1108268702283105,0.6441479195321248,simplified_placebo
97,20250904,COINBASE,COINBASE,BITGET,0,noon,-0.0007479521022566,-0.056051132487086,0.7295610067797259,simplified_placebo
97,20250904,COINBASE,BITGET,COINBASE,0,minus30m,0.0008044138484196,-0.1665881747843755,0.6485000620131138,simplified_placebo
97,20250904,COINBASE,BITGET,COINBASE,0,plus30m,-9.9499545253592e-05,0.0677078432276539,0.4232867898639441,simplified_placebo
97,20250904,COINBASE,BITGET,COINBASE,0,noon,0.0007413239691588,-0.0309616935873674,0.7435287647707416,simplified_placebo
101,20250905,BINANCE,BYBITSPOT,BINANCE,0,minus30m,-0.0014927156925094,-0.0414372795445103,0.2378821238654082,simplified_placebo
101,20250905,BINANCE,BYBITSPOT,BINANCE,0,plus30m,0.0001985213333145,0.0540030331477589,0.1527376012200124,simplified_placebo
101,20250905,BINANCE,BYBITSPOT,BINANCE,0,noon,-0.0007135027007677,0.0433045349876263,0.3756468875476793,simplified_placebo
103,20250905,BINANCE,BINANCE,COINBASE,0,minus30m,0.0019952512947307,-0.0567794848874688,0.5776922462235092,simplified_placebo
103,20250905,BINANCE,BINANCE,COINBASE,0,plus30m,0.0003950948404666,0.1482047999282069,0.4192902653088222,simplified_placebo
103,20250905,BINANCE,BINANCE,COINBASE,0,noon,0.0003098726103621,-0.0893654619802882,0.5579271452813301,simplified_placebo
103,20250905,BINANCE,COINBASE,BINANCE,0,minus30m,0.000250108516637,0.1531344683313506,0.7267019858524254,simplified_placebo
103,20250905,BINANCE,COINBASE,BINANCE,0,plus30m,0.0003158361005073,-0.0994058074618663,0.4549679375076089,simplified_placebo
103,20250905,BINANCE,COINBASE,BINANCE,0,noon,0.0007622590761518,0.0279262363901658,0.600247576184681,simplified_placebo
103,20250905,BINANCE,BINANCE,BYBITSPOT,0,minus30m,9.487322352951704e-05,0.0621885801857508,0.1950750244798922,simplified_placebo
103,20250905,BINANCE,BINANCE,BYBITSPOT,0,plus30m,-0.0008581766180448,0.0484640907612986,0.8408180426402,simplified_placebo
103,20250905,BINANCE,BINANCE,BYBITSPOT,0,noon,0.0012731334381263,-0.2030772919623134,0.3550285046005416,simplified_placebo
104,20250905,BINANCE,BINANCE,COINBASE,0,minus30m,-0.0009331957046904,0.0989128093918496,0.8194204929028702,simplified_placebo
104,20250905,BINANCE,BINANCE,COINBASE,0,plus30m,0.0018463174677723,-0.0267218017370917,0.8573644830369832,simplified_placebo
104,20250905,BINANCE,BINANCE,COINBASE,0,noon,0.000914532442951,-0.1158933350038167,0.2407451061957313,simplified_placebo
104,20250905,BINANCE,COINBASE,BINANCE,0,minus30m,0.0007375684888324,0.0701371252372019,0.7534178935938393,simplified_placebo
104,20250905,BINANCE,COINBASE,BINANCE,0,plus30m,0.000607272534321,-0.2108958369912169,0.6394983687878304,simplified_placebo
104,20250905,BINANCE,COINBASE,BINANCE,0,noon,-0.0009791435766875,0.2017013847771656,0.6388098865278049,simplified_placebo
104,20250905,BINANCE,BINANCE,BYBITSPOT,0,minus30m,-0.0008817092613193,-0.0189076220132956,0.1335493422585852,simplified_placebo
104,20250905,BINANCE,BINANCE,BYBITSPOT,0,plus30m,-0.0003645879882446,-0.1256309493562367,0.7226846680180067,simplified_placebo
104,20250905,BINANCE,BINANCE,BYBITSPOT,0,noon,4.93006714808199e-05,0.1280299802741001,0.1249153646445099,simplified_placebo
105,20250905,BINANCE,BITGET,BINANCE,0,minus30m,0.0001299160860606,-0.1232902423472725,0.6881696086968545,simplified_placebo
105,20250905,BINANCE,BITGET,BINANCE,0,plus30m,0.0020795430525711,-0.1168077199020392,0.1940747049932219,simplified_placebo
105,20250905,BINANCE,BITGET,BINANCE,0,noon,-0.0006904492477207,-0.1414281209953258,0.8996523201031391,simplified_placebo
108,20250905,BITGET,COINBASE,BITGET,0,minus30m,0.0006670491639812,0.0877974701787217,0.8540788498592471,simplified_placebo
108,20250905,BITGET,COINBASE,BITGET,0,plus30m,0.0024587113303497,-0.0565142290715198,0.8711556760337608,simplified_placebo
108,20250905,BITGET,COINBASE,BITGET,0,noon,0.0015332404908099,-0.0272392594669156,0.1532105500594106,simplified_placebo
108,20250905,BITGET,BITGET,BYBITSPOT,0,minus30m,0.0004459918135599,0.0098386753728817,0.7728409723982336,simplified_placebo
108,20250905,BITGET,BITGET,BYBITSPOT,0,plus30m,0.0004953749223341,0.0569501509409397,0.107960167881163,simplified_placebo
108,20250905,BITGET,BITGET,BYBITSPOT,0,noon,-0.0002122109945525,-0.0259208361344481,0.7037115315161592,simplified_placebo
109,20250905,BITGET,COINBASE,BITGET,0,minus30m,0.0006034116731026,-0.1134894310184963,0.726051279337879,simplified_placebo
109,20250905,BITGET,COINBASE,BITGET,0,plus30m,0.0003132292331505,0.0412892250856426,0.4105629115066319,simplified_placebo
109,20250905,BITGET,COINBASE,BITGET,0,noon,0.0006603729973408,0.0576179840035391,0.6245840484863436,simplified_placebo
110,20250905,BITGET,BYBITSPOT,BITGET,0,minus30m,0.0004333308356881,0.1262303517489101,0.6453881755937697,simplified_placebo
110,20250905,BITGET,BYBITSPOT,BITGET,0,plus30m,-0.0002939411629691,-0.0293109503438407,0.3342492786746706,simplified_placebo
110,20250905,BITGET,BYBITSPOT,BITGET,0,noon,-0.0009468165020893,-0.0801507811448356,0.4069919071726988,simplified_placebo
111,20250905,BITGET,BITGET,BYBITSPOT,0,minus30m,0.0002483994300032,0.2054967896596106,0.113018419448703,simplified_placebo
111,20250905,BITGET,BITGET,BYBITSPOT,0,plus30m,-0.0001985716831455,0.087749026251775,0.4281908006656908,simplified_placebo
111,20250905,BITGET,BITGET,BYBITSPOT,0,noon,0.0011019576025184,0.2377590246305411,0.3575949112212121,simplified_placebo
112,20250905,BITGET,BITGET,BINANCE,0,minus30m,0.0014389790144481,0.0176657149524645,0.5085517494749975,simplified_placebo
112,20250905,BITGET,BITGET,BINANCE,0,plus30m,0.0007818847635637,-0.2253691208957493,0.516992356331251,simplified_placebo
112,20250905,BITGET,BITGET,BINANCE,0,noon,-3.7398923691606455e-05,0.045153951207848,0.1020122681252505,simplified_placebo
112,20250905,BITGET,BYBITSPOT,BITGET,0,minus30m,0.0016367289389815,0.0429502599039613,0.8320787916712011,simplified_placebo
112,20250905,BITGET,BYBITSPOT,BITGET,0,plus30m,0.001706360432842,0.2067251844488482,0.3443460584498826,simplified_placebo
112,20250905,BITGET,BYBITSPOT,BITGET,0,noon,-0.0013711753995109,0.0340656659173666,0.6967628499028031,simplified_placebo
113,20250905,BITGET,BITGET,COINBASE,0,minus30m,-0.0006875612440835,0.0098064844466002,0.6073112593172987,simplified_placebo
113,20250905,BITGET,BITGET,COINBASE,0,plus30m,0.0002855356863866,-0.1463250258867629,0.8276623955358279,simplified_placebo
113,20250905,BITGET,BITGET,COINBASE,0,noon,0.0004940908866611,0.1700749632482592,0.6128648758947384,simplified_placebo
113,20250905,BITGET,COINBASE,BITGET,0,minus30m,-0.001036780503123,-0.3200282583162726,0.2734452328441664,simplified_placebo
113,20250905,BITGET,COINBASE,BITGET,0,plus30m,0.0013646496639966,0.0782702650514167,0.3173338136568595,simplified_placebo
113,20250905,BITGET,COINBASE,BITGET,0,noon,-0.0010981563125148,0.039593280725307,0.4467173074250732,simplified_placebo
115,20250905,BYBITSPOT,BYBITSPOT,BINANCE,0,minus30m,0.0012564433411444,-0.2406145787396181,0.6594668342996082,simplified_placebo
115,20250905,BYBITSPOT,BYBITSPOT,BINANCE,0,plus30m,-0.0019306165780278,0.0279965994738055,0.334249367871726,simplified_placebo
115,20250905,BYBITSPOT,BYBITSPOT,BINANCE,0,noon,0.0009836042744004,-0.0498402262325173,0.4421821236076927,simplified_placebo
115,20250905,BYBITSPOT,BYBITSPOT,COINBASE,0,minus30m,0.0004034830218246,0.1255258940917983,0.2465046679008911,simplified_placebo
115,20250905,BYBITSPOT,BYBITSPOT,COINBASE,0,plus30m,-0.0004215444606952,-0.0448345365403849,0.691780556216622,simplified_placebo
115,20250905,BYBITSPOT,BYBITSPOT,COINBASE,0,noon,-0.0005376658740195,-0.0950187178673048,0.3947216904011955,simplified_placebo
115,20250905,BYBITSPOT,BITGET,BYBITSPOT,0,minus30m,0.0004948001206705,-0.1323722692750302,0.2058874601295458,simplified_placebo
115,20250905,BYBITSPOT,BITGET,BYBITSPOT,0,plus30m,-0.0003827631968189,-0.0347000595845782,0.1381134928939359,simplified_placebo
115,20250905,BYBITSPOT,BITGET,BYBITSPOT,0,noon,-0.0001886222104247,-0.1162686090135657,0.8435106133357343,simplified_placebo
116,20250905,BYBITSPOT,COINBASE,BYBITSPOT,0,minus30m,-0.0020020544747776,-0.0028319867725986,0.7128582215359336,simplified_placebo
116,20250905,BYBITSPOT,COINBASE,BYBITSPOT,0,plus30m,-0.0006704361706793,-0.127248431677934,0.4180369855626171,simplified_placebo
116,20250905,BYBITSPOT,COINBASE,BYBITSPOT,0,noon,-0.0008155763179811,0.137368671772538,0.7990631490133372,simplified_placebo
117,20250905,BYBITSPOT,BINANCE,BYBITSPOT,0,minus30m,0.000435353489004,0.0991513640436891,0.4503824262625761,simplified_placebo
117,20250905,BYBITSPOT,BINANCE,BYBITSPOT,0,plus30m,3.8232206740754815e-05,-0.0785406853570766,0.6862045831134104,simplified_placebo
117,20250905,BYBITSPOT,BINANCE,BYBITSPOT,0,noon,-0.000628636215833,-0.1180953411665038,0.8566827249452893,simplified_placebo
117,20250905,BYBITSPOT,BYBITSPOT,BITGET,0,minus30m,-0.000138038636353,0.0468075552830005,0.4942739453608564,simplified_placebo
117,20250905,BYBITSPOT,BYBITSPOT,BITGET,0,plus30m,0.0008248337917254,0.1151398322296338,0.7636299884814414,simplified_placebo
117,20250905,BYBITSPOT,BYBITSPOT,BITGET,0,noon,0.0008084085947667,0.0274023215819417,0.6121109006140674,simplified_placebo
118,20250905,BYBITSPOT,BINANCE,BYBITSPOT,0,minus30m,-0.0017174331178407,-0.0586318218515264,0.6050312166891915,simplified_placebo
118,20250905,BYBITSPOT,BINANCE,BYBITSPOT,0,plus30m,0.00081746887952,0.056722804280889,0.656036085022609,simplified_placebo
118,20250905,BYBITSPOT,BINANCE,BYBITSPOT,0,noon,-0.0008965554689932,0.2106576835615188,0.2622562355341554,simplified_placebo
118,20250905,BYBITSPOT,BITGET,BYBITSPOT,0,minus30m,0.0003151349876846,-0.0834697478539409,0.3211621433183909,simplified_placebo
118,20250905,BYBITSPOT,BITGET,BYBITSPOT,0,plus30m,-0.0008204842533608,0.1683534812728259,0.1152891487467285,simplified_placebo
118,20250905,BYBITSPOT,BITGET,BYBITSPOT,0,noon,0.0001336638975824,-0.0885697027345178,0.7353408265496529,simplified_placebo
119,20250905,BYBITSPOT,BYBITSPOT,BITGET,0,minus30m,0.0018533264287828,0.1098707712888278,0.6074813317267602,simplified_placebo
119,20250905,BYBITSPOT,BYBITSPOT,BITGET,0,plus30m,0.0006648954570563,0.0639949557612229,0.7699864777007182,simplified_placebo
119,20250905,BYBITSPOT,BYBITSPOT,BITGET,0,noon,-0.0008271190654984,0.1291078061936865,0.388470721459052,simplified_placebo
122,20250905,COINBASE,BYBITSPOT,COINBASE,0,minus30m,-0.0008885711739301,-0.0355996083436762,0.8864685800265717,simplified_placebo
122,20250905,COINBASE,BYBITSPOT,COINBASE,0,plus30m,0.0006784865310588,0.0229331631161388,0.5981429012272542,simplified_placebo
122,20250905,COINBASE,BYBITSPOT,COINBASE,0,noon,-0.0005575161312194,-0.04907410057312,0.672134765783279,simplified_placebo
122,20250905,COINBASE,COINBASE,BITGET,0,minus30m,0.0003854171614373,0.065143666182995,0.874914988663673,simplified_placebo
122,20250905,COINBASE,COINBASE,BITGET,0,plus30m,0.0006568701454098,0.1783783252591525,0.8758030381373633,simplified_placebo
122,20250905,COINBASE,COINBASE,BITGET,0,noon,-0.0015215872852673,0.1709706527085729,0.3467020649610473,simplified_placebo
123,20250905,COINBASE,COINBASE,BYBITSPOT,0,minus30m,6.597016474275775e-05,-0.0718835772512175,0.7341382023630888,simplified_placebo
123,20250905,COINBASE,COINBASE,BYBITSPOT,0,plus30m,-0.0006141276145648,-0.2129476786625769,0.637736724367324,simplified_placebo
123,20250905,COINBASE,COINBASE,BYBITSPOT,0,noon,-0.000497934340711,0.0570617638800967,0.3175919492128853,simplified_placebo
123,20250905,COINBASE,COINBASE,BITGET,0,minus30m,-0.0009705958958829,0.017706606465185,0.1185075638248868,simplified_placebo
123,20250905,COINBASE,COINBASE,BITGET,0,plus30m,-6.510102797845428e-05,-0.1152939291707574,0.6430635296938905,simplified_placebo
123,20250905,COINBASE,COINBASE,BITGET,0,noon,2.7441102892197506e-05,-0.0068300727599725,0.1464857498543954,simplified_placebo
124,20250905,COINBASE,COINBASE,BINANCE,0,minus30m,-0.0018602263399132,-0.0209756813404142,0.247151336209897,simplified_placebo
124,20250905,COINBASE,COINBASE,BINANCE,0,plus30m,-0.0013607266909743,-0.129888041474316,0.496718214675902,simplified_placebo
124,20250905,COINBASE,COINBASE,BINANCE,0,noon,0.0013489573360025,0.0488078784005839,0.8433063869008776,simplified_placebo
124,20250905,COINBASE,BINANCE,COINBASE,0,minus30m,-0.0001148035989246,0.0080619788899424,0.6182211053600979,simplified_placebo
124,20250905,COINBASE,BINANCE,COINBASE,0,plus30m,-0.000617890763785,0.0965684555039155,0.4627115221188588,simplified_placebo
124,20250905,COINBASE,BINANCE,COINBASE,0,noon,6.129449277351344e-05,0.0332926691933656,0.4056706799546689,simplified_placebo
125,20250905,COINBASE,COINBASE,BINANCE,0,minus30m,0.0003276471193974,0.1805060799981375,0.6336982377464004,simplified_placebo
125,20250905,COINBASE,COINBASE,BINANCE,0,plus30m,-0.0009962043480613,0.2118810891986103,0.8900724506571794,simplified_placebo
125,20250905,COINBASE,COINBASE,BINANCE,0,noon,0.0001432485170157,-0.024045081835639,0.1523554680922298,simplified_placebo
125,20250905,COINBASE,BITGET,COINBASE,0,minus30m,-0.0001560856588986,-0.0178105997649436,0.5789360743641726,simplified_placebo
125,20250905,COINBASE,BITGET,COINBASE,0,plus30m,0.0002162362671871,-0.1010438767468288,0.7006290773883114,simplified_placebo
125,20250905,COINBASE,BITGET,COINBASE,0,noon,-0.0008974667320849,-0.0321459015921966,0.7543102549778753,simplified_placebo
127,20250905,COINBASE,COINBASE,BYBITSPOT,0,minus30m,-0.0013751967596705,0.0520674150341932,0.3666285337898924,simplified_placebo
127,20250905,COINBASE,COINBASE,BYBITSPOT,0,plus30m,-0.0006433262757284,0.0624319245767807,0.6347416731873935,simplified_placebo
127,20250905,COINBASE,COINBASE,BYBITSPOT,0,noon,-0.0007032443291724,-0.0592227491781748,0.7290462606565168,simplified_placebo
128,20250906,BINANCE,BINANCE,BYBITSPOT,0,minus30m,0.0012514756326542,0.1268993599902452,0.1038793128015417,simplified_placebo
128,20250906,BINANCE,BINANCE,BYBITSPOT,0,plus30m,0.0011007199252593,-0.0008641822496972,0.8738517160835245,simplified_placebo
128,20250906,BINANCE,BINANCE,BYBITSPOT,0,noon,0.0003511284323035,0.0122721282534858,0.4437722217934711,simplified_placebo
128,20250906,BINANCE,BINANCE,BITGET,0,minus30m,-0.0007314473368154,0.0104908380245399,0.7645386154612634,simplified_placebo
128,20250906,BINANCE,BINANCE,BITGET,0,plus30m,0.0005428758329767,-0.1000542468460203,0.5756285850963433,simplified_placebo
128,20250906,BINANCE,BINANCE,BITGET,0,noon,-0.0002810455556224,0.1936141997280687,0.5372726079262766,simplified_placebo
129,20250906,BINANCE,BINANCE,BITGET,0,minus30m,-0.0004090629076448,-0.0764346571504008,0.5375781076410387,simplified_placebo
129,20250906,BINANCE,BINANCE,BITGET,0,plus30m,0.0017224631207321,-0.0996083680720172,0.5853504236313442,simplified_placebo
129,20250906,BINANCE,BINANCE,BITGET,0,noon,-0.00072427932916,0.0287147381270018,0.3090061956634602,simplified_placebo
130,20250906,BINANCE,BINANCE,BITGET,0,minus30m,0.000423330602856,0.0265419538313766,0.2101971331615884,simplified_placebo
130,20250906,BINANCE,BINANCE,BITGET,0,plus30m,-0.0004808812080283,0.2971244791407468,0.2822127494896291,simplified_placebo
130,20250906,BINANCE,BINANCE,BITGET,0,noon,-0.0018572563293622,0.1119964125914395,0.6379653861684333,simplified_placebo
132,20250906,BITGET,BINANCE,BITGET,0,minus30m,2.907341784041373e-05,-0.0428811230631035,0.225237300556549,simplified_placebo
132,20250906,BITGET,BINANCE,BITGET,0,plus30m,-9.833228586297007e-05,-0.0770999880235706,0.2988758527331284,simplified_placebo
132,20250906,BITGET,BINANCE,BITGET,0,noon,-0.0006686823141209,0.1328573886199555,0.2143351634839549,simplified_placebo
132,20250906,BITGET,BYBITSPOT,BITGET,0,minus30m,-0.0010255764444267,0.0536170349963094,0.3209914995714072,simplified_placebo
132,20250906,BITGET,BYBITSPOT,BITGET,0,plus30m,2.689494817663181e-05,0.052379451028903,0.110075857113193,simplified_placebo
132,20250906,BITGET,BYBITSPOT,BITGET,0,noon,-0.0001577911941063,-0.0756741206898636,0.5486286706344079,simplified_placebo
133,20250906,BITGET,BINANCE,BITGET,0,minus30m,0.0009729239275128,0.0446746360839045,0.3897598533032462,simplified_placebo
133,20250906,BITGET,BINANCE,BITGET,0,plus30m,-0.000318331587259,-0.0603086881353358,0.2117045373606386,simplified_placebo
133,20250906,BITGET,BINANCE,BITGET,0,noon,-0.0005718630839937,-0.0251474539605108,0.1352086764361237,simplified_placebo
133,20250906,BITGET,BYBITSPOT,BITGET,0,minus30m,-0.0005906270154516,0.0241059261656908,0.7763958802550464,simplified_placebo
133,20250906,BITGET,BYBITSPOT,BITGET,0,plus30m,-0.0002711029369419,-0.017755277625944,0.3138938065908448,simplified_placebo
133,20250906,BITGET,BYBITSPOT,BITGET,0,noon,0.0003811334986331,-0.1391906502392274,0.2063349427376088,simplified_placebo
134,20250906,BITGET,BINANCE,BITGET,0,minus30m,-0.0003638152914178,0.0163817953260548,0.2989567744526819,simplified_placebo
134,20250906,BITGET,BINANCE,BITGET,0,plus30m,0.000122180932311,-0.0160328349502721,0.6424413088234194,simplified_placebo
134,20250906,BITGET,BINANCE,BITGET,0,noon,-0.0004319977148955,-0.067701813159124,0.1057675720791063,simplified_placebo
134,20250906,BITGET,BITGET,COINBASE,0,minus30m,0.0006663686757376,0.0659157073124716,0.6777968819048079,simplified_placebo
134,20250906,BITGET,BITGET,COINBASE,0,plus30m,0.0004067179848743,0.1343920542902291,0.6296007243252324,simplified_placebo
134,20250906,BITGET,BITGET,COINBASE,0,noon,0.0016241772493054,0.0050861394230916,0.122686597856848,simplified_placebo
136,20250906,BYBITSPOT,BINANCE,BYBITSPOT,0,minus30m,0.00072812310756,-0.0558620822195051,0.8305789731005132,simplified_placebo
136,20250906,BYBITSPOT,BINANCE,BYBITSPOT,0,plus30m,-0.0017396282271094,-0.1111418156017985,0.8473649292466388,simplified_placebo
136,20250906,BYBITSPOT,BINANCE,BYBITSPOT,0,noon,-0.0012727177016587,-0.0573041502230272,0.7366935222661622,simplified_placebo
136,20250906,BYBITSPOT,BYBITSPOT,COINBASE,0,minus30m,-0.0012784186227679,0.0495608335123852,0.3104660088311172,simplified_placebo
136,20250906,BYBITSPOT,BYBITSPOT,COINBASE,0,plus30m,3.78366772416352e-05,0.0216506150197909,0.8663642088127858,simplified_placebo
136,20250906,BYBITSPOT,BYBITSPOT,COINBASE,0,noon,-0.0002317343218425,-0.0242615038720028,0.4252144292178517,simplified_placebo
136,20250906,BYBITSPOT,BYBITSPOT,BITGET,0,minus30m,0.0011276534298955,0.0843920213794,0.7342236070240442,simplified_placebo
136,20250906,BYBITSPOT,BYBITSPOT,BITGET,0,plus30m,0.0005976810547716,-0.0661406478680924,0.3727256486605131,simplified_placebo
136,20250906,BYBITSPOT,BYBITSPOT,BITGET,0,noon,-0.0003228677666778,0.0047964105595048,0.6688526245838833,simplified_placebo
137,20250906,BYBITSPOT,BYBITSPOT,COINBASE,0,minus30m,-0.0002059324948496,-0.0626053272556641,0.1016025269553346,simplified_placebo
137,20250906,BYBITSPOT,BYBITSPOT,COINBASE,0,plus30m,2.7498981628848028e-05,0.0063229982646064,0.3690646280857715,simplified_placebo
137,20250906,BYBITSPOT,BYBITSPOT,COINBASE,0,noon,-0.0009433112831459,-0.0699820839392784,0.1795690260610797,simplified_placebo
137,20250906,BYBITSPOT,BYBITSPOT,BITGET,0,minus30m,2.498770627180004e-05,-0.0076034800784095,0.2869170461385704,simplified_placebo
137,20250906,BYBITSPOT,BYBITSPOT,BITGET,0,plus30m,-0.0003056951146448,0.0543397366493361,0.8060476053024909,simplified_placebo
137,20250906,BYBITSPOT,BYBITSPOT,BITGET,0,noon,-0.00062246845385,-0.0487047877186489,0.1782915784816972,simplified_placebo
139,20250906,BYBITSPOT,COINBASE,BYBITSPOT,0,minus30m,-0.0015366846791767,0.1004751548013365,0.2770100534319294,simplified_placebo
