event_id,date,venue_i,venue_j,delta_beta_ij,delta_beta_ji,symmetric,persist_pre15_post30,notes
136,20250906,BYBITSPOT,BINANCE,0.0001830196234367525,0.00227355536952444,True,True,simplified_symmetry
136,20250906,BINANCE,BYBITSPOT,0.000851395081862118,0.0011352170528957678,False,True,simplified_symmetry
136,20250906,BYBITSPOT,COINBASE,0.0003283080266439578,0.0011730477469549846,True,False,simplified_symmetry
136,20250906,COINBASE,BYBITSPOT,0.0008847046281645956,0.002211672882770999,False,False,simplified_symmetry
136,20250906,BYBITSPOT,BITGET,0.0017301207366406798,0.0013126770537979556,True,True,simplified_symmetry
136,20250906,BITGET,BYBITSPOT,0.001160191880181145,0.0016927313566280247,True,False,simplified_symmetry
137,20250906,BYBITSPOT,BINANCE,0.0008066732031058152,0.001066694885739772,False,True,simplified_symmetry
137,20250906,BINANCE,BYBITSPOT,0.0009866023377751924,0.0012754141899422174,False,True,simplified_symmetry
137,20250906,BYBITSPOT,COINBASE,0.001099279432907665,0.0007709046034434414,True,False,simplified_symmetry
137,20250906,COINBASE,BYBITSPOT,0.0009978338716130433,0.0011048311806243216,True,False,simplified_symmetry
137,20250906,BYBITSPOT,BITGET,0.0015088611834780026,0.0009111141941262591,False,False,simplified_symmetry
137,20250906,BITGET,BYBITSPOT,0.001374740598589496,0.0010107197921123698,True,True,simplified_symmetry
138,20250906,BYBITSPOT,BINANCE,0.0016042132882618343,0.0014266068236622404,True,False,simplified_symmetry
138,20250906,BINANCE,BYBITSPOT,0.0011273256842630332,0.0008817537869955551,True,True,simplified_symmetry
138,20250906,BYBITSPOT,COINBASE,0.0017818742676444558,0.0008231263472675559,True,True,simplified_symmetry
138,20250906,COINBASE,BYBITSPOT,0.0008288160181611718,0.0003983059260877715,True,False,simplified_symmetry
138,20250906,BYBITSPOT,BITGET,0.0010021717848335769,0.0007361666420974129,False,False,simplified_symmetry
138,20250906,BITGET,BYBITSPOT,0.0024815716918223855,0.0005422353437484406,True,False,simplified_symmetry
139,20250906,BYBITSPOT,BINANCE,0.0011995735099119636,0.000592649623204224,False,False,simplified_symmetry
139,20250906,BINANCE,BYBITSPOT,0.0011370746604107678,0.001628848271958631,True,False,simplified_symmetry
139,20250906,BYBITSPOT,COINBASE,0.0009180459814042813,0.0013606756384651809,False,False,simplified_symmetry
139,20250906,COINBASE,BYBITSPOT,0.0011761331543110533,0.0012165588637942082,True,False,simplified_symmetry
139,20250906,BYBITSPOT,BITGET,0.0008372133602736476,0.0015662406976578612,True,False,simplified_symmetry
139,20250906,BITGET,BYBITSPOT,0.001186894226132278,0.0010651011425990506,False,False,simplified_symmetry
140,20250906,COINBASE,BINANCE,0.0016086461487439855,0.0009649407227627178,True,True,simplified_symmetry
140,20250906,BINANCE,COINBASE,0.0006864379282261304,0.0016176889640085175,False,False,simplified_symmetry
140,20250906,COINBASE,BYBITSPOT,0.0010928838174431416,0.0013766803128874162,False,False,simplified_symmetry
140,20250906,BYBITSPOT,COINBASE,0.00027020601647000466,0.001717663641020046,False,True,simplified_symmetry
140,20250906,COINBASE,BITGET,0.001421093271411308,0.0009308410025790677,False,True,simplified_symmetry
140,20250906,BITGET,COINBASE,0.0003555789214185972,0.001494254662593285,True,True,simplified_symmetry
141,20250906,COINBASE,BINANCE,0.0008807489631956751,-4.4052720598389706e-05,False,True,simplified_symmetry
141,20250906,BINANCE,COINBASE,0.0009951841299078049,0.0004407520200145344,True,False,simplified_symmetry
141,20250906,COINBASE,BYBITSPOT,0.0014904241263359634,0.0011131239323687338,False,True,simplified_symmetry
141,20250906,BYBITSPOT,COINBASE,0.0008068847493278853,0.0013232135325053223,True,True,simplified_symmetry
141,20250906,COINBASE,BITGET,0.0019741260101484442,0.002263633434937742,True,False,simplified_symmetry
141,20250906,BITGET,COINBASE,0.0006651207830048113,0.0008080232001299347,True,True,simplified_symmetry
142,20250906,COINBASE,BINANCE,0.0010831413950382325,0.0013223027141072462,False,True,simplified_symmetry
142,20250906,BINANCE,COINBASE,0.000748143872481078,0.0009168673825687423,False,False,simplified_symmetry
142,20250906,COINBASE,BYBITSPOT,0.001182492519805028,0.0011215727406040299,True,True,simplified_symmetry
142,20250906,BYBITSPOT,COINBASE,0.00037938276558521094,0.0014249194530433,True,True,simplified_symmetry
142,20250906,COINBASE,BITGET,0.0005953948331963222,0.0009731083693940535,False,False,simplified_symmetry
142,20250906,BITGET,COINBASE,0.0017088973036377161,0.0011841953642856336,True,False,simplified_symmetry
143,20250906,COINBASE,BINANCE,0.0011772986548328613,0.0006245859738943991,True,True,simplified_symmetry
143,20250906,BINANCE,COINBASE,0.0015799214107929365,0.0011686018103864637,False,True,simplified_symmetry
143,20250906,COINBASE,BYBITSPOT,0.0010632039656080536,0.0006308104828589658,True,True,simplified_symmetry
143,20250906,BYBITSPOT,COINBASE,0.0011894029956158148,0.0006708602383363315,True,True,simplified_symmetry
143,20250906,COINBASE,BITGET,0.001132872395940397,0.0003930029577297751,True,False,simplified_symmetry
143,20250906,BITGET,COINBASE,0.0013313537046498027,0.0009924564874265714,True,False,simplified_symmetry
144,20250907,BINANCE,COINBASE,0.00156566899103238,0.0006394227030209703,False,False,simplified_symmetry
144,20250907,COINBASE,BINANCE,0.0016130614460117569,0.001044753728058985,True,True,simplified_symmetry
144,20250907,BINANCE,BYBITSPOT,0.001153875562124533,0.0010085189354230052,True,True,simplified_symmetry
144,20250907,BYBITSPOT,BINANCE,0.0009796327663003303,0.00024643217555051205,True,False,simplified_symmetry
144,20250907,BINANCE,BITGET,0.0016662861666801236,0.00119872045556845,False,True,simplified_symmetry
144,20250907,BITGET,BINANCE,0.00020179787786753938,0.0006752402598536246,False,False,simplified_symmetry
145,20250907,BINANCE,COINBASE,0.0014087276749470989,0.0016608812754032604,True,True,simplified_symmetry
145,20250907,COINBASE,BINANCE,0.0022939958034032468,0.0008959204997405125,False,True,simplified_symmetry
145,20250907,BINANCE,BYBITSPOT,0.0006671942195468886,0.0014045217756667025,False,True,simplified_symmetry
145,20250907,BYBITSPOT,BINANCE,0.0008147823923688162,0.0016187150882642,False,True,simplified_symmetry
145,20250907,BINANCE,BITGET,0.0007824737655939226,0.0005479490062471686,False,True,simplified_symmetry
145,20250907,BITGET,BINANCE,0.0004235124869587857,0.0001775640527648826,True,True,simplified_symmetry
146,20250907,BINANCE,COINBASE,0.0009121399003267281,0.0014083247328932741,False,False,simplified_symmetry
146,20250907,COINBASE,BINANCE,0.0005119683560499867,0.000783959648489985,False,False,simplified_symmetry
146,20250907,BINANCE,BYBITSPOT,0.0013009952274374167,0.0016614660894952154,True,True,simplified_symmetry
146,20250907,BYBITSPOT,BINANCE,0.0006173656218634947,0.0018545217248907395,False,False,simplified_symmetry
146,20250907,BINANCE,BITGET,0.00031689582094294143,0.0006958134671653361,True,True,simplified_symmetry
146,20250907,BITGET,BINANCE,0.0019814035648887266,0.0018262340026875368,True,True,simplified_symmetry
147,20250907,BINANCE,COINBASE,8.555412313577323e-05,0.0012799926021261276,True,False,simplified_symmetry
147,20250907,COINBASE,BINANCE,0.0017506719297324357,0.0008359562670130669,True,True,simplified_symmetry
147,20250907,BYBITSPOT,BINANCE,0.0009348001693377783,0.00017893696032299114,True,True,simplified_symmetry
147,20250907,BITGET,BINANCE,0.001528416982026895,0.0011788910471893811,True,True,simplified_symmetry
148,20250907,BITGET,BINANCE,0.00016337100090211014,0.0012105132132518442,False,False,simplified_symmetry
148,20250907,BINANCE,BITGET,0.0020119554699748183,0.0011272200340173301,False,True,simplified_symmetry
148,20250907,BITGET,COINBASE,0.0003642132552455846,0.00113015521396389,True,False,simplified_symmetry
148,20250907,COINBASE,BITGET,0.0018933074775066858,0.001557748144498647,True,True,simplified_symmetry
148,20250907,BITGET,BYBITSPOT,0.0015108407848517256,0.0007349412624368182,True,False,simplified_symmetry
148,20250907,BYBITSPOT,BITGET,0.0015044386102013492,0.0018897412490858792,True,True,simplified_symmetry
149,20250907,BITGET,BINANCE,0.0008191730155246645,0.0018236387513183784,True,False,simplified_symmetry
149,20250907,BINANCE,BITGET,0.0005631868066283934,0.0012743635420881477,True,False,simplified_symmetry
149,20250907,BITGET,COINBASE,0.0012448924515679298,0.0015456749029204258,True,False,simplified_symmetry
149,20250907,COINBASE,BITGET,0.00013010263028783093,0.001002919161019934,True,False,simplified_symmetry
149,20250907,BITGET,BYBITSPOT,0.0011475794884105613,0.0009035358508996755,True,False,simplified_symmetry
149,20250907,BYBITSPOT,BITGET,0.0007271669792640573,0.0011802121715718443,True,True,simplified_symmetry
150,20250907,BITGET,BINANCE,0.00028479801310958563,0.001050871869320569,True,True,simplified_symmetry
150,20250907,BINANCE,BITGET,0.0014299643657161812,0.0010566186370275293,True,True,simplified_symmetry
150,20250907,BITGET,COINBASE,0.0009926232389397968,0.0006169875144607484,True,True,simplified_symmetry
150,20250907,COINBASE,BITGET,0.0014532369021355823,0.001317913218806616,True,True,simplified_symmetry
150,20250907,BITGET,BYBITSPOT,0.001708554841955351,0.00146469523402658,True,False,simplified_symmetry
150,20250907,BYBITSPOT,BITGET,0.0021219970953156504,0.0006129130180287804,False,False,simplified_symmetry
151,20250907,BITGET,BINANCE,0.0007437096981689707,0.0020480761176336817,True,False,simplified_symmetry
151,20250907,BITGET,COINBASE,0.0010391406276238867,0.00043412251559745265,False,True,simplified_symmetry
151,20250907,BITGET,BYBITSPOT,-9.8939503592298e-05,7.054457869469304e-05,True,True,simplified_symmetry
152,20250907,BYBITSPOT,BINANCE,0.0006814412456498001,0.0010772711691149329,True,False,simplified_symmetry
152,20250907,BINANCE,BYBITSPOT,0.0018343509281886798,0.001588022520557276,False,False,simplified_symmetry
152,20250907,BYBITSPOT,COINBASE,0.00042017139639142186,0.0013105217934605117,True,True,simplified_symmetry
152,20250907,COINBASE,BYBITSPOT,0.0011491144745878895,0.0012559898221111998,False,True,simplified_symmetry
152,20250907,BYBITSPOT,BITGET,0.0003239377732241843,0.0014784169877642248,True,True,simplified_symmetry
152,20250907,BITGET,BYBITSPOT,0.0005069111553163895,0.0008518758509432192,True,False,simplified_symmetry
153,20250907,BYBITSPOT,BINANCE,0.00035002411940381333,0.00022002543683190745,True,True,simplified_symmetry
153,20250907,BINANCE,BYBITSPOT,0.0007809315051930222,0.0010268044671755746,False,True,simplified_symmetry
153,20250907,BYBITSPOT,COINBASE,0.0004938933252734148,0.0009922689856679673,False,True,simplified_symmetry
153,20250907,COINBASE,BYBITSPOT,0.000986664051670816,0.0002336872104282163,True,True,simplified_symmetry
153,20250907,BYBITSPOT,BITGET,0.0014749345139098567,-9.321663643593208e-05,True,True,simplified_symmetry
153,20250907,BITGET,BYBITSPOT,0.000750863148110766,0.0009070006534679701,True,False,simplified_symmetry
154,20250907,BYBITSPOT,BINANCE,0.0014521729310315698,0.0004519864299105717,False,True,simplified_symmetry
154,20250907,BINANCE,BYBITSPOT,0.0009844867521772646,0.00013056215582274325,False,False,simplified_symmetry
154,20250907,BYBITSPOT,COINBASE,0.0007814521631594302,0.0010799338080704865,True,False,simplified_symmetry
154,20250907,COINBASE,BYBITSPOT,0.0007228439155021703,0.0006835700101395473,True,False,simplified_symmetry
154,20250907,BYBITSPOT,BITGET,0.0011852298282461462,0.0005055824637718454,True,False,simplified_symmetry
154,20250907,BITGET,BYBITSPOT,0.0011200932362672947,0.0003116900794492229,True,True,simplified_symmetry
155,20250907,BYBITSPOT,BINANCE,0.0006709570372278692,0.0008086820763137884,False,False,simplified_symmetry
155,20250907,BYBITSPOT,COINBASE,0.0011541789862424938,0.0013226762518978548,True,True,simplified_symmetry
155,20250907,BITGET,BYBITSPOT,0.0007357271940755928,0.0006500400341970798,False,False,simplified_symmetry
156,20250907,COINBASE,BINANCE,0.0009354389611228971,0.0014534899271341517,False,False,simplified_symmetry
156,20250907,BINANCE,COINBASE,0.0005685934813829427,0.0016125556309668546,False,True,simplified_symmetry
156,20250907,COINBASE,BYBITSPOT,0.0012522191040721608,0.0010010110321128482,True,True,simplified_symmetry
156,20250907,BYBITSPOT,COINBASE,0.0006475477715631431,0.0008222949552160996,True,False,simplified_symmetry
156,20250907,COINBASE,BITGET,0.002170194268154004,0.0007156934508391258,True,False,simplified_symmetry
156,20250907,BITGET,COINBASE,5.380469150144255e-05,0.0006970588869665429,False,False,simplified_symmetry
157,20250907,COINBASE,BINANCE,0.0011501002187756747,0.0017284207490792032,True,False,simplified_symmetry
157,20250907,BINANCE,COINBASE,0.001697047067674911,0.001718103206069411,False,True,simplified_symmetry
157,20250907,COINBASE,BYBITSPOT,0.0014924377869988807,0.0012073445192886153,False,True,simplified_symmetry
157,20250907,BYBITSPOT,COINBASE,0.0012377613756427374,0.0011379472787258465,True,True,simplified_symmetry
157,20250907,COINBASE,BITGET,0.0008204884138880836,0.0003102965014549679,True,True,simplified_symmetry
157,20250907,BITGET,COINBASE,0.0008384816871484965,0.00037129978735755986,True,False,simplified_symmetry
158,20250907,COINBASE,BINANCE,0.0009521792874303552,0.0016326570321137598,True,True,simplified_symmetry
158,20250907,BINANCE,COINBASE,0.0015745762548555723,0.0009470626652811601,False,True,simplified_symmetry
158,20250907,COINBASE,BYBITSPOT,0.002359133265610866,0.0002107129436469021,False,True,simplified_symmetry
158,20250907,BYBITSPOT,COINBASE,0.0018463764316567145,0.0011595262449932409,False,False,simplified_symmetry
158,20250907,COINBASE,BITGET,0.0013785540485655044,0.0010697766443921568,True,False,simplified_symmetry
158,20250907,BITGET,COINBASE,0.0011855847681189746,0.0016028983960818875,True,True,simplified_symmetry
159,20250907,COINBASE,BINANCE,0.000890582735197816,0.0015351581638080422,True,False,simplified_symmetry
159,20250907,BINANCE,COINBASE,0.0017699693162603193,0.000946620221382209,True,True,simplified_symmetry
159,20250907,BYBITSPOT,COINBASE,0.0016900484915037617,0.0008001976150790179,True,False,simplified_symmetry
159,20250907,BITGET,COINBASE,0.0006516216593844511,0.0010649493364070883,True,False,simplified_symmetry
